Date,Mileage,time_corr,pace_min,Month,Day,month.day,numRun,highest,rpd,firstRun,numYear
2021-07-08,7.43,0:50:14,6.760879318079857,7,8,7/8,11,1,1,1,11
2012-07-09,3.41,0:26:27,7.7565982404692075,7,9,7/9,1,0,1,1,1
2014-07-09,3.1,0:27:28,8.860215053763442,7,9,7/9,2,0,1,1,2
2015-07-09,4.64,0:32:00,6.8965517241379315,7,9,7/9,3,0,1,1,3
2017-07-09,8.93,1:09:52,7.82381485628966,7,9,7/9,4,0,1,1,4
2018-07-09,7.66,0:57:04,7.449956483899043,7,9,7/9,5,0,1,1,5
2019-07-09,5.07,0:37:40,7.429322813938199,7,9,7/9,6,0,1,1,6
2020-07-09,3.93,0:23:31,5.983884648006785,7,9,7/9,7,0,1,1,7
2020-07-09,8.07,NA,NA,7,9,7/9,8,0,2,0,7
2021-07-09,7.03,0:48:57,6.9630156472261735,7,9,7/9,9,1,1,1,8
2015-07-10,10.12,1:19:52,7.891963109354415,7,10,7/10,1,0,1,1,1
2018-07-10,7.09,0:55:09,7.778561354019746,7,10,7/10,2,0,1,1,2
2020-07-10,10,1:10:40,7.066666666666666,7,10,7/10,3,0,1,1,3
2021-07-10,12.42,1:28:41,7.1403650026838426,7,10,7/10,4,1,1,1,4
2010-07-11,4.05,0:35:58,8.880658436213992,7,11,7/11,1,0,1,1,1
2012-07-11,3.87,0:31:29,8.135228251507321,7,11,7/11,2,0,1,1,2
2014-07-11,6.02,NA,NA,7,11,7/11,3,0,1,1,3
2017-07-11,8.11,1:02:04,7.653103164817098,7,11,7/11,4,0,1,1,4
2018-07-11,9.75,NA,NA,7,11,7/11,5,0,1,1,5
2019-07-11,6,0:42:41,7.113888888888889,7,11,7/11,6,0,1,1,6
2020-07-11,7.14,0:50:25,7.061157796451914,7,11,7/11,7,1,1,1,7
2011-07-12,3.35,0:24:10,7.213930348258706,7,12,7/12,1,0,1,1,1
2013-07-12,3.34,0:49:52,14.930139720558882,7,12,7/12,2,0,1,1,2
2014-07-12,1.86,0:10:48,5.806451612903226,7,12,7/12,3,0,1,1,3
2014-07-12,2.52,NA,NA,7,12,7/12,4,0,2,0,3
2015-07-12,4.99,0:37:44,7.561790247160988,7,12,7/12,5,0,1,1,4
2016-07-12,5.83,0:44:37,7.652944539736993,7,12,7/12,6,0,1,1,5
2017-07-12,8.31,0:59:51,7.20216606498195,7,12,7/12,7,0,1,1,6
2018-07-12,5.89,0:44:21,7.529711375212225,7,12,7/12,8,0,1,1,7
2019-07-12,6.19,0:44:14,7.145934302638664,7,12,7/12,9,1,1,1,8
2010-07-13,4.05,0:33:59,8.390946502057613,7,13,7/13,1,0,1,1,1
2011-07-13,3.6,0:29:59,8.328703703703704,7,13,7/13,2,0,1,1,2
2012-07-13,5.75,0:42:18,7.356521739130434,7,13,7/13,3,0,1,1,3
2014-07-13,4.04,0:30:02,7.4339933993399345,7,13,7/13,4,0,1,1,4
2016-07-13,7.11,0:50:00,7.032348804500702,7,13,7/13,5,0,1,1,5
2017-07-13,12,1:27:20,7.277777777777778,7,13,7/13,6,0,1,1,6
2018-07-13,8,0:56:50,7.104166666666667,7,13,7/13,7,0,1,1,7
2019-07-13,7,0:50:11,7.169047619047619,7,13,7/13,8,0,1,1,8
2020-07-13,1.24,0:6:05,4.905913978494624,7,13,7/13,9,0,1,1,9
2020-07-13,7.3,NA,NA,7,13,7/13,10,0,2,0,9
2021-07-13,3,0:23:14,7.7444444444444445,7,13,7/13,11,1,1,1,10
2012-07-14,4.5,NA,NA,7,14,7/14,1,0,1,1,1
2014-07-14,4.4,0:41:20,9.393939393939394,7,14,7/14,2,0,1,1,2
2015-07-14,6.28,0:48:00,7.643312101910827,7,14,7/14,3,0,1,1,3
2016-07-14,6,0:38:58,6.4944444444444445,7,14,7/14,4,0,1,1,4
2017-07-14,8.72,1:06:55,7.673929663608562,7,14,7/14,5,0,1,1,5
2018-07-14,13.1,1:29:17,6.815521628498728,7,14,7/14,6,0,1,1,6
2020-07-14,5.05,0:38:20,7.590759075907591,7,14,7/14,7,0,1,1,7
2021-07-14,4.1,0:30:17,7.386178861788618,7,14,7/14,8,1,1,1,8
2010-07-15,2.6,0:18:58,7.294871794871795,7,15,7/15,1,0,1,1,1
2013-07-15,4.89,0:40:36,8.302658486707568,7,15,7/15,2,0,1,1,2
2015-07-15,5.25,0:34:45,6.6190476190476195,7,15,7/15,3,0,1,1,3
2015-07-15,1,0:4:55,4.916666666666667,7,15,7/15,4,0,2,0,3
2015-07-15,1.35,NA,NA,7,15,7/15,5,0,3,0,3
2016-07-15,6.37,0:49:30,7.770800627943485,7,15,7/15,6,0,1,1,4
2017-07-15,6.14,0:51:55,8.455483170466884,7,15,7/15,7,0,1,1,5
2017-07-15,2.95,0:17:09,5.813559322033898,7,15,7/15,8,0,2,0,5
2017-07-15,1.67,NA,NA,7,15,7/15,9,0,3,0,5
2018-07-15,8.2,1:03:15,7.713414634146343,7,15,7/15,10,0,1,1,6
2019-07-15,5.1,0:34:44,6.81045751633987,7,15,7/15,11,0,1,1,7
2020-07-15,7.5,0:50:29,6.731111111111111,7,15,7/15,12,0,1,1,8
2021-07-15,6.03,0:46:12,7.6616915422885565,7,15,7/15,13,1,1,1,9
2011-07-16,4.34,NA,NA,7,16,7/16,1,0,1,1,1
2012-07-16,6,0:47:21,7.891666666666667,7,16,7/16,2,0,1,1,2
2013-07-16,1.7,0:10:38,6.254901960784314,7,16,7/16,3,0,1,1,3
2014-07-16,4.13,NA,NA,7,16,7/16,4,0,1,1,4
2014-07-16,1,0:4:59,4.983333333333333,7,16,7/16,5,0,2,0,4
2014-07-16,0.5,0:2:15,4.5,7,16,7/16,6,0,3,0,4
2014-07-16,1.75,NA,NA,7,16,7/16,7,0,4,0,4
2015-07-16,6.37,0:46:11,7.250130821559393,7,16,7/16,8,0,1,1,5
2016-07-16,5.89,0:43:49,7.439162422184494,7,16,7/16,9,0,1,1,6
2017-07-16,7.17,0:54:17,7.570897257089726,7,16,7/16,10,0,1,1,7
2018-07-16,4,NA,NA,7,16,7/16,11,0,1,1,8
2019-07-16,7.2,0:52:56,7.351851851851851,7,16,7/16,12,0,1,1,9
2020-07-16,7.53,0:56:19,7.478972996901283,7,16,7/16,13,0,1,1,10
2021-07-16,8,0:56:08,7.016666666666667,7,16,7/16,14,1,1,1,11
2010-07-17,5.3,0:49:44,9.383647798742139,7,17,7/17,1,0,1,1,1
2013-07-17,4.84,0:35:59,7.434573002754821,7,17,7/17,2,0,1,1,2
2014-07-17,5.01,NA,NA,7,17,7/17,3,0,1,1,3
2015-07-17,4.78,0:40:11,8.406555090655509,7,17,7/17,4,0,1,1,4
2016-07-17,9.41,1:06:31,7.068721218561814,7,17,7/17,5,0,1,1,5
2018-07-17,8.06,0:56:13,6.974772539288668,7,17,7/17,6,0,1,1,6
2020-07-17,6.12,0:42:40,6.9716775599128535,7,17,7/17,7,0,1,1,7
2021-07-17,7.04,0:51:41,7.341382575757576,7,17,7/17,8,1,1,1,8
2012-07-18,5.4,0:38:11,7.070987654320987,7,18,7/18,1,0,1,1,1
2014-07-18,5.27,0:55:23,10.509171410499684,7,18,7/18,2,0,1,1,2
2015-07-18,11.01,1:27:24,7.938237965485922,7,18,7/18,3,0,1,1,3
2017-07-18,8.06,0:57:07,7.086435070306037,7,18,7/18,4,0,1,1,4
2017-07-18,4.02,0:28:33,7.101990049751245,7,18,7/18,5,0,2,0,4
2018-07-18,8.25,NA,NA,7,18,7/18,6,0,1,1,5
2019-07-18,5.1,0:37:30,7.352941176470589,7,18,7/18,7,0,1,1,6
2020-07-18,14.07,1:36:08,6.832504145936982,7,18,7/18,8,1,1,1,7
2013-07-19,3.1,0:26:55,8.682795698924732,7,19,7/19,1,0,1,1,1
2015-07-19,6.15,0:39:02,6.3468834688346885,7,19,7/19,2,0,1,1,2
2016-07-19,7,0:50:37,7.23095238095238,7,19,7/19,3,0,1,1,3
2017-07-19,8.15,0:54:48,6.7239263803680975,7,19,7/19,4,0,1,1,4
2018-07-19,10.18,1:15:54,7.455795677799608,7,19,7/19,5,0,1,1,5
2019-07-19,8,0:55:42,6.9625,7,19,7/19,6,0,1,1,6
2021-07-19,9.25,1:05:49,7.115315315315315,7,19,7/19,7,1,1,1,7
2010-07-20,4.78,NA,NA,7,20,7/20,1,0,1,1,1
2011-07-20,3.5,0:31:14,8.923809523809524,7,20,7/20,2,0,1,1,2
2012-07-20,4.39,0:35:46,8.147304479878512,7,20,7/20,3,0,1,1,3
2013-07-20,5.55,0:41:55,7.5525525525525525,7,20,7/20,4,0,1,1,4
2015-07-20,8.32,1:02:51,7.554086538461537,7,20,7/20,5,0,1,1,5
2016-07-20,7,0:50:36,7.228571428571429,7,20,7/20,6,0,1,1,6
2017-07-20,9,1:01:14,6.803703703703704,7,20,7/20,7,0,1,1,7
2018-07-20,8.05,NA,NA,7,20,7/20,8,0,1,1,8
2019-07-20,6.07,0:43:20,7.1389346512905,7,20,7/20,9,0,1,1,9
2020-07-20,7.93,0:57:53,7.299285414039513,7,20,7/20,10,0,1,1,10
2021-07-20,6,0:43:39,7.275,7,20,7/20,11,1,1,1,11
2010-07-21,4.65,NA,NA,7,21,7/21,1,0,1,1,1
2012-07-21,3.5,NA,NA,7,21,7/21,2,0,1,1,2
2014-07-21,4.24,0:38:59,9.194182389937106,7,21,7/21,3,0,1,1,3
2015-07-21,5.88,0:41:07,6.992630385487528,7,21,7/21,4,0,1,1,4
2016-07-21,7,0:50:15,7.178571428571429,7,21,7/21,5,0,1,1,5
2017-07-21,9,1:06:00,7.333333333333333,7,21,7/21,6,0,1,1,6
2018-07-21,13.04,1:28:48,6.809815950920245,7,21,7/21,7,0,1,1,7
2020-07-21,8,0:51:21,6.41875,7,21,7/21,8,0,1,1,8
2021-07-21,7,0:51:32,7.361904761904762,7,21,7/21,9,1,1,1,9
2010-07-22,1.34,NA,NA,7,22,7/22,1,0,1,1,1
2011-07-22,3.2,0:27:01,8.442708333333334,7,22,7/22,2,0,1,1,2
2013-07-22,5.06,0:39:10,7.740447957839263,7,22,7/22,3,0,1,1,3
2013-07-22,4.27,NA,NA,7,22,7/22,4,0,2,0,3
2014-07-22,4.16,NA,NA,7,22,7/22,5,0,1,1,4
2016-07-22,7,0:50:34,7.223809523809524,7,22,7/22,6,0,1,1,5
2017-07-22,8.5,1:06:34,7.8313725490196076,7,22,7/22,7,0,1,1,6
2019-07-22,5.11,0:36:58,7.234181343770385,7,22,7/22,8,0,1,1,7
2020-07-22,6.08,0:45:35,7.4972587719298245,7,22,7/22,9,0,1,1,8
2021-07-22,8.05,0:58:03,7.211180124223602,7,22,7/22,10,1,1,1,9
2010-07-23,6.2,0:52:42,8.5,7,23,7/23,1,0,1,1,1
2012-07-23,4.28,0:32:16,7.538940809968847,7,23,7/23,2,0,1,1,2
2012-07-23,3.53,NA,NA,7,23,7/23,3,0,2,0,2
2013-07-23,1.7,0:10:18,6.058823529411765,7,23,7/23,4,0,1,1,3
2014-07-23,4.85,0:42:32,8.769759450171822,7,23,7/23,5,0,1,1,4
2014-07-23,5.21,NA,NA,7,23,7/23,6,0,2,0,4
2015-07-23,6.62,0:49:26,7.467270896273917,7,23,7/23,7,0,1,1,5
2015-07-23,1.07,0:7:18,6.822429906542055,7,23,7/23,8,0,2,0,5
2016-07-23,7,0:54:33,7.792857142857143,7,23,7/23,9,0,1,1,6
2017-07-23,11.5,1:20:16,6.9797101449275365,7,23,7/23,10,0,1,1,7
2018-07-23,7.14,0:52:10,7.3062558356676,7,23,7/23,11,0,1,1,8
2019-07-23,7.01,0:51:21,7.325249643366619,7,23,7/23,12,0,1,1,9
2020-07-23,7.5,0:52:58,7.062222222222222,7,23,7/23,13,0,1,1,10
2021-07-23,7.26,0:50:25,6.944444444444445,7,23,7/23,14,1,1,1,11
2012-07-24,4.09,0:38:04,9.307253463732682,7,24,7/24,1,0,1,1,1
2013-07-24,6.2,0:46:52,7.559139784946237,7,24,7/24,2,0,1,1,2
2013-07-24,1.55,NA,NA,7,24,7/24,3,0,2,0,2
2014-07-24,4.48,0:35:26,7.90922619047619,7,24,7/24,4,0,1,1,3
2015-07-24,7.41,0:49:18,6.653171390013496,7,24,7/24,5,0,1,1,4
2015-07-24,0.54,0:3:37,6.697530864197531,7,24,7/24,6,0,2,0,4
2016-07-24,11.21,1:22:49,7.387749033600951,7,24,7/24,7,0,1,1,5
2017-07-24,8.58,1:03:33,7.406759906759906,7,24,7/24,8,0,1,1,6
2018-07-24,9,1:03:56,7.103703703703704,7,24,7/24,9,0,1,1,7
2020-07-24,7.09,0:53:15,7.510578279266572,7,24,7/24,10,0,1,1,8
2021-07-24,13.1,1:32:08,7.033078880407126,7,24,7/24,11,1,1,1,9
2011-07-25,3.2,0:28:57,9.046875,7,25,7/25,1,0,1,1,1
2014-07-25,3.4,0:28:29,8.377450980392158,7,25,7/25,2,0,1,1,2
2015-07-25,5.36,0:36:57,6.89365671641791,7,25,7/25,3,0,1,1,3
2017-07-25,9,1:04:45,7.194444444444445,7,25,7/25,4,0,1,1,4
2018-07-25,9,NA,NA,7,25,7/25,5,0,1,1,5
2019-07-25,5.32,0:35:53,6.744987468671679,7,25,7/25,6,0,1,1,6
2020-07-25,11.56,1:21:42,7.067474048442906,7,25,7/25,7,1,1,1,7
2012-07-26,4.55,0:37:16,8.190476190476192,7,26,7/26,1,0,1,1,1
2013-07-26,5.76,0:44:23,7.705439814814815,7,26,7/26,2,0,1,1,2
2013-07-26,3.03,NA,NA,7,26,7/26,3,0,2,0,2
2014-07-26,6.63,0:45:55,6.925590749120161,7,26,7/26,4,0,1,1,3
2015-07-26,10.02,1:17:35,7.742847638057219,7,26,7/26,5,0,1,1,4
2016-07-26,8.25,0:59:27,7.206060606060606,7,26,7/26,6,0,1,1,5
2017-07-26,13.1,1:37:20,7.43002544529262,7,26,7/26,7,0,1,1,6
2018-07-26,8.76,NA,NA,7,26,7/26,8,0,1,1,7
2019-07-26,5.58,0:39:54,7.150537634408602,7,26,7/26,9,0,1,1,8
2021-07-26,8.07,1:03:36,7.881040892193308,7,26,7/26,10,1,1,1,9
2010-07-27,2.28,0:16:13,7.112573099415205,7,27,7/27,1,0,1,1,1
2012-07-27,2.88,0:21:11,7.355324074074074,7,27,7/27,2,0,1,1,2
2012-07-27,3.3,NA,NA,7,27,7/27,3,0,2,0,2
2014-07-27,8.3,1:05:24,7.879518072289156,7,27,7/27,4,0,1,1,3
2015-07-27,6.37,0:45:23,7.124542124542125,7,27,7/27,5,0,1,1,4
2016-07-27,8.02,0:55:30,6.920199501246883,7,27,7/27,6,0,1,1,5
2017-07-27,8.63,1:03:05,7.3097721127848585,7,27,7/27,7,0,1,1,6
2018-07-27,9,1:05:23,7.264814814814815,7,27,7/27,8,0,1,1,7
2019-07-27,9.12,0:58:24,6.4035087719298245,7,27,7/27,9,0,1,1,8
2020-07-27,7.9,0:57:02,7.219409282700422,7,27,7/27,10,0,1,1,9
2021-07-27,10,1:12:03,7.205,7,27,7/27,11,1,1,1,10
2015-07-28,6.65,0:49:46,7.483709273182956,7,28,7/28,1,0,1,1,1
2016-07-28,7,0:50:35,7.226190476190476,7,28,7/28,2,0,1,1,2
2017-07-28,8.69,1:04:56,7.472190257000384,7,28,7/28,3,0,1,1,3
2018-07-28,15.07,1:49:41,7.27825702278257,7,28,7/28,4,0,1,1,4
2020-07-28,8.26,0:55:39,6.737288135593221,7,28,7/28,5,1,1,1,5
2013-07-29,4.24,NA,NA,7,29,7/29,1,0,1,1,1
2014-07-29,5.56,0:41:57,7.544964028776978,7,29,7/29,2,0,1,1,2
2015-07-29,7.71,1:04:38,8.383052313013403,7,29,7/29,3,0,1,1,3
2016-07-29,11.01,1:20:59,7.355434453527097,7,29,7/29,4,0,1,1,4
2017-07-29,8.2,1:00:31,7.380081300813009,7,29,7/29,5,0,1,1,5
2018-07-29,7,0:51:58,7.423809523809524,7,29,7/29,6,0,1,1,6
2019-07-29,6.01,0:44:53,7.468108707709374,7,29,7/29,7,0,1,1,7
2020-07-29,10.89,NA,NA,7,29,7/29,8,0,1,1,8
2021-07-29,9.14,1:03:36,6.958424507658643,7,29,7/29,9,1,1,1,9
2012-07-30,2.4,NA,NA,7,30,7/30,1,0,1,1,1
2013-07-30,1.7,0:9:57,5.852941176470589,7,30,7/30,2,0,1,1,2
2014-07-30,4.21,0:35:24,8.408551068883611,7,30,7/30,3,0,1,1,3
2016-07-30,6.5,0:43:29,6.689743589743589,7,30,7/30,4,0,1,1,4
2017-07-30,7.54,0:53:15,7.062334217506631,7,30,7/30,5,0,1,1,5
2018-07-30,8.16,1:02:00,7.598039215686274,7,30,7/30,6,0,1,1,6
2019-07-30,7.08,0:51:15,7.238700564971752,7,30,7/30,7,0,1,1,7
2020-07-30,5.68,0:40:48,7.183098591549296,7,30,7/30,8,0,1,1,8
2021-07-30,7,0:52:23,7.483333333333333,7,30,7/30,9,1,1,1,9
2012-07-31,5.14,NA,NA,7,31,7/31,1,0,1,1,1
2013-07-31,5.67,0:46:25,8.186360964138741,7,31,7/31,2,0,1,1,2
2013-07-31,4.19,NA,NA,7,31,7/31,3,0,2,0,2
2014-07-31,5.93,0:41:46,7.043282743114109,7,31,7/31,4,0,1,1,3
2015-07-31,8.28,1:02:02,7.49194847020934,7,31,7/31,5,0,1,1,4
2016-07-31,9.25,1:01:44,6.673873873873874,7,31,7/31,6,0,1,1,5
2017-07-31,14,1:44:39,7.475,7,31,7/31,7,0,1,1,6
2018-07-31,9.5,1:07:45,7.131578947368421,7,31,7/31,8,0,1,1,7
2020-07-31,7.39,0:52:51,7.151556156968877,7,31,7/31,9,0,1,1,8
2021-07-31,4.01,0:30:20,7.564422277639236,7,31,7/31,10,1,1,1,9
2011-08-01,1.45,NA,NA,8,1,8/1,1,0,1,1,1
2012-08-01,6.9,0:54:49,7.944444444444444,8,1,8/1,2,0,1,1,2
2013-08-01,4.55,0:32:13,7.080586080586081,8,1,8/1,3,0,1,1,3
2014-08-01,2.83,0:24:20,8.598351001177857,8,1,8/1,4,0,1,1,4
2014-08-01,1.86,0:10:01,5.385304659498208,8,1,8/1,5,0,2,0,4
2014-08-01,1.67,NA,NA,8,1,8/1,6,0,3,0,4
2015-08-01,6,0:40:49,6.802777777777778,8,1,8/1,7,0,1,1,5
2017-08-01,10.01,1:13:53,7.380952380952381,8,1,8/1,8,0,1,1,6
2018-08-01,9.2,1:12:32,7.884057971014494,8,1,8/1,9,0,1,1,7
2019-08-01,5.07,0:40:19,7.952005259697567,8,1,8/1,10,0,1,1,8
2020-08-01,16.69,1:47:15,6.426003594967045,8,1,8/1,11,1,1,1,9
2010-08-02,5.1,NA,NA,8,2,8/2,1,0,1,1,1
2012-08-02,5.09,0:44:14,8.690242305173543,8,2,8/2,2,0,1,1,2
2013-08-02,2.81,0:23:11,8.2502965599051,8,2,8/2,3,0,1,1,3
2014-08-02,4.25,NA,NA,8,2,8/2,4,0,1,1,4
2015-08-02,13.66,1:41:30,7.430453879941435,8,2,8/2,5,0,1,1,5
2016-08-02,9.15,1:09:59,7.648451730418943,8,2,8/2,6,0,1,1,6
2017-08-02,9,1:05:54,7.322222222222222,8,2,8/2,7,0,1,1,7
2017-08-02,4,0:26:50,6.708333333333333,8,2,8/2,8,0,2,0,7
2018-08-02,9.1,1:09:22,7.622710622710623,8,2,8/2,9,0,1,1,8
2019-08-02,7,0:50:13,7.173809523809524,8,2,8/2,10,0,1,1,9
2021-08-02,6.36,0:43:22,6.818658280922432,8,2,8/2,11,1,1,1,10
2010-08-03,1.54,NA,NA,8,3,8/3,1,0,1,1,1
2012-08-03,5.33,0:42:06,7.898686679174484,8,3,8/3,2,0,1,1,2
2012-08-03,3.88,0:27:01,6.963058419243987,8,3,8/3,3,0,2,0,2
2013-08-03,3.1,0:17:55,5.779569892473118,8,3,8/3,4,0,1,1,3
2014-08-03,4.15,NA,NA,8,3,8/3,5,0,1,1,4
2015-08-03,7.21,0:53:41,7.445677300046232,8,3,8/3,6,0,1,1,5
2016-08-03,8,1:00:00,7.5,8,3,8/3,7,0,1,1,6
2017-08-03,9.35,1:05:03,6.957219251336898,8,3,8/3,8,0,1,1,7
2018-08-03,9.34,1:06:09,7.082441113490364,8,3,8/3,9,0,1,1,8
2019-08-03,10.26,1:11:00,6.920077972709552,8,3,8/3,10,0,1,1,9
2020-08-03,8,1:00:08,7.516666666666667,8,3,8/3,11,0,1,1,10
2020-08-03,5.58,0:42:51,7.67921146953405,8,3,8/3,12,1,2,0,10
2010-08-04,4.88,NA,NA,8,4,8/4,1,0,1,1,1
2012-08-04,6.18,0:50:00,8.090614886731393,8,4,8/4,2,0,1,1,2
2015-08-04,7.15,0:47:43,6.673659673659674,8,4,8/4,3,0,1,1,3
2016-08-04,8,0:57:48,7.225,8,4,8/4,4,0,1,1,4
2017-08-04,8.57,0:58:28,6.8222481524698555,8,4,8/4,5,0,1,1,5
2018-08-04,15.12,1:49:33,7.24537037037037,8,4,8/4,6,0,1,1,6
2020-08-04,7.09,0:50:31,7.125058768218148,8,4,8/4,7,0,1,1,7
2021-08-04,6.13,0:43:26,7.0853724850462205,8,4,8/4,8,1,1,1,8
2010-08-05,1.01,NA,NA,8,5,8/5,1,0,1,1,1
2013-08-05,3.88,0:24:20,6.2714776632302405,8,5,8/5,2,0,1,1,2
2014-08-05,7.02,1:03:25,9.033713200379868,8,5,8/5,3,0,1,1,3
2015-08-05,7.2,0:52:49,7.335648148148148,8,5,8/5,4,0,1,1,4
2016-08-05,6.99,0:51:18,7.339055793991417,8,5,8/5,5,0,1,1,5
2017-08-05,9,1:02:30,6.944444444444445,8,5,8/5,6,0,1,1,6
2017-08-05,4.07,0:28:24,6.977886977886977,8,5,8/5,7,0,2,0,6
2018-08-05,8.15,1:00:43,7.449897750511247,8,5,8/5,8,0,1,1,7
2019-08-05,7.33,0:52:37,7.178262846748522,8,5,8/5,9,0,1,1,8
2020-08-05,9.11,NA,NA,8,5,8/5,10,0,1,1,9
2021-08-05,6,0:41:37,6.936111111111112,8,5,8/5,11,1,1,1,10
2010-08-06,5.75,0:53:34,9.315942028985507,8,6,8/6,1,0,1,1,1
2012-08-06,7,0:50:32,7.219047619047619,8,6,8/6,2,0,1,1,2
2013-08-06,5,0:36:38,7.326666666666667,8,6,8/6,3,0,1,1,3
2014-08-06,6.63,1:01:08,9.22071392659628,8,6,8/6,4,0,1,1,4
2016-08-06,9,1:04:56,7.214814814814815,8,6,8/6,5,0,1,1,5
2018-08-06,9.5,NA,NA,8,6,8/6,6,0,1,1,6
2019-08-06,6,0:43:57,7.325,8,6,8/6,7,0,1,1,7
2020-08-06,5.78,0:42:13,7.30392156862745,8,6,8/6,8,0,1,1,8
2021-08-06,1.58,0:8:51,5.60126582278481,8,6,8/6,9,0,1,1,9
2021-08-06,4.5,NA,NA,8,6,8/6,10,1,2,0,9
2012-08-07,6.71,0:52:46,7.8638847491306505,8,7,8/7,1,0,1,1,1
2014-08-07,3.07,0:29:49,9.71226927252986,8,7,8/7,2,0,1,1,2
2016-08-07,12.34,1:29:40,7.266342517558076,8,7,8/7,3,0,1,1,3
2017-08-07,9.4,1:05:01,6.916666666666667,8,7,8/7,4,0,1,1,4
2018-08-07,9.6,1:09:06,7.197916666666667,8,7,8/7,5,0,1,1,5
2019-08-07,7.49,0:56:15,7.510013351134846,8,7,8/7,6,0,1,1,6
2020-08-07,8.69,1:00:47,6.9946298427311095,8,7,8/7,7,1,1,1,7
2011-08-08,1.25,NA,NA,8,8,8/8,1,0,1,1,1
2012-08-08,8.1,NA,NA,8,8,8/8,2,0,1,1,2
2013-08-08,3.17,NA,NA,8,8,8/8,3,0,1,1,3
2013-08-08,5.37,NA,NA,8,8,8/8,4,0,2,0,3
2014-08-08,7.3,1:02:36,8.575342465753426,8,8,8/8,5,0,1,1,4
2015-08-08,11,1:25:32,7.775757575757576,8,8,8/8,6,0,1,1,5
2017-08-08,8.63,1:07:39,7.83893395133256,8,8,8/8,7,0,1,1,6
2017-08-08,1.86,0:10:50,5.82437275985663,8,8,8/8,8,0,2,0,6
2017-08-08,2.01,NA,NA,8,8,8/8,9,0,3,0,6
2019-08-08,10,1:09:24,6.9399999999999995,8,8,8/8,10,0,1,1,7
2020-08-08,15.84,1:49:03,6.884469696969697,8,8,8/8,11,0,1,1,8
2021-08-08,10,1:08:52,6.886666666666667,8,8,8/8,12,1,1,1,9
2010-08-09,5.14,0:39:49,7.746433203631648,8,9,8/9,1,0,1,1,1
2012-08-09,6.6,0:49:22,7.47979797979798,8,9,8/9,2,0,1,1,2
2013-08-09,6.8,1:07:51,9.977941176470589,8,9,8/9,3,0,1,1,3
2015-08-09,7.49,0:57:58,7.739207832665776,8,9,8/9,4,0,1,1,4
2016-08-09,8.25,0:59:40,7.232323232323233,8,9,8/9,5,0,1,1,5
2017-08-09,9.11,1:07:37,7.422246615440908,8,9,8/9,6,0,1,1,6
2018-08-09,12,1:26:33,7.2125,8,9,8/9,7,0,1,1,7
2019-08-09,3.47,0:25:34,7.367915465898174,8,9,8/9,8,1,1,1,8
2010-08-10,0.66,NA,NA,8,10,8/10,1,0,1,1,1
2011-08-10,2.35,NA,NA,8,10,8/10,2,0,1,1,2
2012-08-10,6.75,0:52:15,7.740740740740741,8,10,8/10,3,0,1,1,3
2015-08-10,6.07,0:41:26,6.825919824272377,8,10,8/10,4,0,1,1,4
2016-08-10,3.5,0:29:12,8.342857142857143,8,10,8/10,5,0,1,1,5
2016-08-10,7.25,0:52:20,7.218390804597702,8,10,8/10,6,0,2,0,5
2017-08-10,9.36,1:11:46,7.667378917378917,8,10,8/10,7,0,1,1,6
2018-08-10,12,1:27:54,7.325,8,10,8/10,8,0,1,1,7
2019-08-10,11,1:16:52,6.987878787878787,8,10,8/10,9,0,1,1,8
2020-08-10,5.63,0:41:42,7.406749555950267,8,10,8/10,10,0,1,1,9
2021-08-10,7,0:45:36,6.514285714285714,8,10,8/10,11,1,1,1,10
2010-08-11,3.07,NA,NA,8,11,8/11,1,0,1,1,1
2012-08-11,4.1,0:34:09,8.329268292682928,8,11,8/11,2,0,1,1,2
2014-08-11,4.7,NA,NA,8,11,8/11,3,0,1,1,3
2015-08-11,7.41,0:48:10,6.500224921277552,8,11,8/11,4,0,1,1,4
2016-08-11,8.22,0:59:21,7.2201946472019465,8,11,8/11,5,0,1,1,5
2017-08-11,8.82,1:02:17,7.061602418745276,8,11,8/11,6,0,1,1,6
2018-08-11,11,1:19:32,7.2303030303030305,8,11,8/11,7,0,1,1,7
2020-08-11,12,1:24:58,7.080555555555555,8,11,8/11,8,0,1,1,8
2021-08-11,7.18,0:49:39,6.915041782729805,8,11,8/11,9,1,1,1,9
2013-08-12,5.83,0:39:48,6.826758147512864,8,12,8/12,1,0,1,1,1
2014-08-12,4.18,NA,NA,8,12,8/12,2,0,1,1,2
2015-08-12,8,1:03:50,7.979166666666667,8,12,8/12,3,0,1,1,3
2016-08-12,8.18,1:01:11,7.479625101874491,8,12,8/12,4,0,1,1,4
2017-08-12,9.51,1:11:33,7.523659305993691,8,12,8/12,5,0,1,1,5
2018-08-12,17.48,2:07:29,7.293096872616323,8,12,8/12,6,0,1,1,6
2019-08-12,6.03,0:43:01,7.133775566611387,8,12,8/12,7,0,1,1,7
2020-08-12,5.77,0:42:39,7.391681109185442,8,12,8/12,8,0,1,1,8
2021-08-12,7.04,0:50:59,7.241950757575757,8,12,8/12,9,1,1,1,9
2010-08-13,6.06,NA,NA,8,13,8/13,1,0,1,1,1
2012-08-13,7.07,0:53:02,7.501178689297501,8,13,8/13,2,0,1,1,2
2013-08-13,1.7,0:14:10,8.333333333333334,8,13,8/13,3,0,1,1,3
